#options: 1280x528 fps=25/1 timebase=1/25 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=6 lookahead_threads=2 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=crf mbtree=1 crf=23.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:143 out:145 type:b dur:2 cpbdur:2 q:28.40 aq:27.00 tex:4440 mv:7637 misc:2027 imb:22 pmb:629 smb:1989 d:- ref:0 ;
in:146 out:146 type:P dur:2 cpbdur:2 q:28.40 aq:22.79 tex:57493 mv:16786 misc:2177 imb:200 pmb:1515 smb:925 d:- ref:0 ;
in:149 out:147 type:P dur:2 cpbdur:2 q:28.40 aq:22.99 tex:74129 mv:18704 misc:2007 imb:275 pmb:1548 smb:817 d:- ref:0 ;
in:148 out:148 type:B dur:2 cpbdur:2 q:28.40 aq:29.18 tex:5540 mv:7711 misc:1997 imb:9 pmb:697 smb:1934 d:- ref:0 ;
in:147 out:149 type:b dur:2 cpbdur:2 q:28.40 aq:28.93 tex:5964 mv:8017 misc:2035 imb:12 pmb:662 smb:1966 d:- ref:0 ;
in:150 out:150 type:P dur:2 cpbdur:2 q:28.40 aq:22.77 tex:58226 mv:16173 misc:2137 imb:167 pmb:1518 smb:955 d:- ref:0 ;
in:153 out:151 type:P dur:2 cpbdur:2 q:28.40 aq:23.22 tex:64331 mv:17209 misc:2076 imb:199 pmb:1538 smb:903 d:- ref:0 ;
in:152 out:152 type:B dur:2 cpbdur:2 q:28.40 aq:29.54 tex:3116 mv:6315 misc:2001 imb:4 pmb:647 smb:1989 d:- ref:0 ;
in:151 out:153 type:b dur:2 cpbdur:2 q:28.40 aq:28.72 tex:3445 mv:7283 misc:2040 imb:6 pmb:652 smb:1982 d:- ref:0 ;
in:156 out:154 type:P dur:2 cpbdur:2 q:28.40 aq:23.28 tex:59553 mv:17687 misc:2184 imb:248 pmb:1529 smb:863 d:- ref:0 ;
in:155 out:155 type:B dur:2 cpbdur:2 q:28.40 aq:28.51 tex:3526 mv:6183 misc:2051 imb:7 pmb:652 smb:1981 d:- ref:0 ;
in:154 out:156 type:b dur:2 cpbdur:2 q:28.40 aq:28.75 tex:3721 mv:8225 misc:2118 imb:4 pmb:762 smb:1874 d:- ref:0 ;
in:159 out:157 type:P dur:2 cpbdur:2 q:28.40 aq:24.05 tex:92392 mv:19847 misc:1769 imb:283 pmb:1662 smb:695 d:- ref:0 ;
in:158 out:158 type:B dur:2 cpbdur:2 q:28.40 aq:29.05 tex:15129 mv:13041 misc:2142 imb:14 pmb:1063 smb:1563 d:- ref:0 ;
in:157 out:159 type:b dur:2 cpbdur:2 q:28.40 aq:29.20 tex:4603 mv:7754 misc:2067 imb:2 pmb:733 smb:1905 d:- ref:0 ;
in:160 out:160 type:P dur:2 cpbdur:2 q:28.40 aq:24.23 tex:44781 mv:13647 misc:2012 imb:123 pmb:1493 smb:1024 d:- ref:0 ;
in:161 out:161 type:P dur:2 cpbdur:2 q:28.40 aq:24.04 tex:36720 mv:12864 misc:2184 imb:132 pmb:1331 smb:1177 d:- ref:0 ;
in:162 out:162 type:P dur:2 cpbdur:2 q:28.40 aq:23.33 tex:66179 mv:18290 misc:1971 imb:239 pmb:1598 smb:803 d:- ref:0 ;
in:165 out:163 type:P dur:2 cpbdur:2 q:28.40 aq:23.46 tex:90192 mv:20065 misc:1903 imb:332 pmb:1585 smb:723 d:- ref:0 ;
in:164 out:164 type:B dur:2 cpbdur:2 q:28.40 aq:27.84 tex:13650 mv:12837 misc:2097 imb:33 pmb:1011 smb:1596 d:- ref:0 ;
in:163 out:165 type:b dur:2 cpbdur:2 q:28.40 aq:28.89 tex:5796 mv:8034 misc:2162 imb:11 pmb:762 smb:1867 d:- ref:0 ;
in:166 out:166 type:P dur:2 cpbdur:2 q:28.40 aq:22.97 tex:56996 mv:15803 misc:2001 imb:222 pmb:1414 smb:1004 d:- ref:0 ;
in:167 out:167 type:P dur:2 cpbdur:2 q:28.40 aq:22.67 tex:46294 mv:15544 misc:2042 imb:233 pmb:1480 smb:927 d:- ref:0 ;
in:168 out:168 type:P dur:2 cpbdur:2 q:28.40 aq:22.60 tex:33707 mv:12576 misc:2325 imb:153 pmb:1308 smb:1179 d:- ref:0 ;
in:169 out:169 type:P dur:2 cpbdur:2 q:28.40 aq:22.39 tex:65430 mv:17493 misc:2141 imb:262 pmb:1512 smb:866 d:- ref:0 ;
in:170 out:170 type:P dur:2 cpbdur:2 q:28.40 aq:21.62 tex:50109 mv:13899 misc:2200 imb:158 pmb:1429 smb:1053 d:- ref:0 ;
in:173 out:171 type:P dur:2 cpbdur:2 q:28.40 aq:21.52 tex:98149 mv:20668 misc:1935 imb:371 pmb:1599 smb:670 d:- ref:0 ;
in:172 out:172 type:B dur:2 cpbdur:2 q:28.40 aq:28.10 tex:4322 mv:7445 misc:2113 imb:11 pmb:720 smb:1909 d:- ref:0 ;
in:171 out:173 type:b dur:2 cpbdur:2 q:28.40 aq:27.85 tex:4104 mv:7076 misc:2100 imb:13 pmb:642 smb:1985 d:- ref:0 ;
in:176 out:174 type:P dur:2 cpbdur:2 q:28.40 aq:22.21 tex:70547 mv:19414 misc:1903 imb:401 pmb:1585 smb:654 d:- ref:0 ;
in:175 out:175 type:B dur:2 cpbdur:2 q:28.40 aq:28.28 tex:3882 mv:6170 misc:1980 imb:12 pmb:609 smb:2019 d:- ref:0 ;
in:174 out:176 type:b dur:2 cpbdur:2 q:28.40 aq:27.79 tex:2513 mv:5715 misc:1980 imb:13 pmb:567 smb:2060 d:- ref:0 ;
in:179 out:177 type:P dur:2 cpbdur:2 q:28.40 aq:21.80 tex:119371 mv:21394 misc:1595 imb:471 pmb:1649 smb:520 d:- ref:0 ;
in:178 out:178 type:B dur:2 cpbdur:2 q:28.40 aq:26.44 tex:11225 mv:11902 misc:2369 imb:63 pmb:1019 smb:1558 d:- ref:0 ;
in:177 out:179 type:b dur:2 cpbdur:2 q:28.40 aq:27.14 tex:3903 mv:6967 misc:2202 imb:33 pmb:721 smb:1886 d:- ref:0 ;
in:183 out:180 type:P dur:2 cpbdur:2 q:28.40 aq:21.75 tex:102006 mv:21176 misc:1402 imb:395 pmb:1828 smb:417 d:- ref:0 ;
in:181 out:181 type:B dur:2 cpbdur:2 q:28.40 aq:25.50 tex:15117 mv:13857 misc:2530 imb:51 pmb:1310 smb:1279 d:- ref:0 ;
in:180 out:182 type:b dur:2 cpbdur:2 q:28.40 aq:25.62 tex:2694 mv:5048 misc:1938 imb:12 pmb:522 smb:2106 d:- ref:0 ;
in:182 out:183 type:b dur:2 cpbdur:2 q:28.40 aq:27.46 tex:942 mv:3036 misc:1566 imb:0 pmb:354 smb:2286 d:- ref:0 ;
in:187 out:184 type:P dur:2 cpbdur:2 q:28.40 aq:22.35 tex:66693 mv:18466 misc:1849 imb:278 pmb:1706 smb:656 d:- ref:0 ;
in:185 out:185 type:B dur:2 cpbdur:2 q:28.40 aq:25.26 tex:6743 mv:9574 misc:2507 imb:40 pmb:953 smb:1647 d:- ref:0 ;
in:184 out:186 type:b dur:2 cpbdur:2 q:28.40 aq:27.95 tex:3583 mv:6408 misc:2377 imb:10 pmb:837 smb:1793 d:- ref:0 ;
in:186 out:187 type:b dur:2 cpbdur:2 q:28.40 aq:25.40 tex:2435 mv:4321 misc:1916 imb:12 pmb:516 smb:2112 d:- ref:0 ;
in:191 out:188 type:P dur:2 cpbdur:2 q:28.40 aq:22.10 tex:87346 mv:21173 misc:1593 imb:383 pmb:1797 smb:460 d:- ref:0 ;
in:189 out:189 type:B dur:2 cpbdur:2 q:28.40 aq:25.71 tex:14238 mv:14030 misc:2644 imb:36 pmb:1321 smb:1283 d:- ref:0 ;
in:188 out:190 type:b dur:2 cpbdur:2 q:28.40 aq:26.78 tex:1868 mv:5532 misc:1976 imb:9 pmb:577 smb:2054 d:- ref:0 ;
in:190 out:191 type:b dur:2 cpbdur:2 q:28.40 aq:28.41 tex:3936 mv:5051 misc:2149 imb:10 pmb:646 smb:1984 d:- ref:0 ;
in:194 out:192 type:P dur:2 cpbdur:2 q:28.40 aq:22.12 tex:93492 mv:19160 misc:1652 imb:348 pmb:1744 smb:548 d:- ref:0 ;
in:193 out:193 type:B dur:2 cpbdur:2 q:28.40 aq:28.50 tex:9305 mv:8904 misc:2327 imb:32 pmb:893 smb:1715 d:- ref:0 ;
in:192 out:194 type:b dur:2 cpbdur:2 q:28.40 aq:26.48 tex:5562 mv:7177 misc:2125 imb:20 pmb:700 smb:1920 d:- ref:0 ;
in:198 out:195 type:P dur:2 cpbdur:2 q:28.40 aq:22.48 tex:85969 mv:18803 misc:1644 imb:295 pmb:1740 smb:605 d:- ref:0 ;
in:196 out:196 type:B dur:2 cpbdur:2 q:28.40 aq:25.27 tex:18901 mv:14608 misc:2531 imb:58 pmb:1323 smb:1259 d:- ref:0 ;
in:195 out:197 type:b dur:2 cpbdur:2 q:28.40 aq:25.98 tex:2364 mv:4674 misc:1986 imb:2 pmb:594 smb:2044 d:- ref:0 ;
in:197 out:198 type:b dur:2 cpbdur:2 q:28.40 aq:28.89 tex:3274 mv:5906 misc:1924 imb:3 pmb:580 smb:2057 d:- ref:0 ;
in:202 out:199 type:P dur:2 cpbdur:2 q:28.40 aq:23.29 tex:58028 mv:18133 misc:1975 imb:284 pmb:1655 smb:701 d:- ref:0 ;
in:200 out:200 type:B dur:2 cpbdur:2 q:28.40 aq:27.09 tex:9570 mv:10091 misc:2427 imb:20 pmb:938 smb:1682 d:- ref:0 ;
in:199 out:201 type:b dur:2 cpbdur:2 q:28.40 aq:27.00 tex:5340 mv:6345 misc:2283 imb:14 pmb:748 smb:1878 d:- ref:0 ;
in:201 out:202 type:b dur:2 cpbdur:2 q:28.40 aq:27.69 tex:4513 mv:5589 misc:2058 imb:11 pmb:640 smb:1989 d:- ref:0 ;
in:206 out:203 type:P dur:2 cpbdur:2 q:28.40 aq:26.92 tex:20436 mv:12346 misc:2346 imb:201 pmb:1134 smb:1305 d:- ref:0 ;
in:204 out:204 type:B dur:2 cpbdur:2 q:28.40 aq:26.31 tex:12112 mv:10812 misc:2460 imb:45 pmb:1032 smb:1563 d:- ref:0 ;
in:203 out:205 type:b dur:2 cpbdur:2 q:28.40 aq:26.99 tex:6926 mv:7840 misc:2426 imb:30 pmb:864 smb:1746 d:- ref:0 ;
in:205 out:206 type:b dur:2 cpbdur:2 q:28.40 aq:27.40 tex:4487 mv:5664 misc:2113 imb:18 pmb:632 smb:1990 d:- ref:0 ;
in:207 out:207 type:I dur:2 cpbdur:2 q:25.49 aq:19.54 tex:243471 mv:95043 misc:270 imb:2640 pmb:0 smb:0 d:- ref:;
in:209 out:208 type:P dur:2 cpbdur:2 q:28.40 aq:23.36 tex:52232 mv:13053 misc:2083 imb:198 pmb:1104 smb:1338 d:- ref:0 ;
in:208 out:209 type:b dur:2 cpbdur:2 q:28.40 aq:28.55 tex:12074 mv:8901 misc:1753 imb:16 pmb:665 smb:1959 d:- ref:0 ;
in:211 out:210 type:P dur:2 cpbdur:2 q:28.40 aq:23.32 tex:52532 mv:13415 misc:2117 imb:141 pmb:1211 smb:1288 d:- ref:0 ;
in:210 out:211 type:b dur:2 cpbdur:2 q:28.40 aq:27.83 tex:9343 mv:7994 misc:1647 imb:10 pmb:612 smb:2018 d:- ref:0 ;
in:213 out:212 type:P dur:2 cpbdur:2 q:28.40 aq:23.06 tex:69054 mv:15514 misc:2064 imb:186 pmb:1360 smb:1094 d:- ref:0 ;
in:212 out:213 type:b dur:2 cpbdur:2 q:28.40 aq:28.92 tex:11959 mv:8640 misc:1857 imb:16 pmb:722 smb:1902 d:- ref:0 ;
in:215 out:214 type:P dur:2 cpbdur:2 q:28.40 aq:22.92 tex:55717 mv:14514 misc:2217 imb:144 pmb:1384 smb:1112 d:- ref:0 ;
in:214 out:215 type:b dur:2 cpbdur:2 q:28.40 aq:29.34 tex:8262 mv:7169 misc:1465 imb:8 pmb:549 smb:2083 d:- ref:0 ;
in:218 out:216 type:P dur:2 cpbdur:2 q:28.40 aq:22.44 tex:97320 mv:20194 misc:1766 imb:306 pmb:1793 smb:541 d:- ref:0 ;
in:217 out:217 type:B dur:2 cpbdur:2 q:28.40 aq:28.37 tex:19091 mv:11817 misc:1820 imb:27 pmb:848 smb:1765 d:- ref:0 ;
in:216 out:218 type:b dur:2 cpbdur:2 q:28.40 aq:28.20 tex:10227 mv:8889 misc:1924 imb:23 pmb:731 smb:1886 d:- ref:0 ;
in:221 out:219 type:P dur:2 cpbdur:2 q:28.40 aq:22.30 tex:97280 mv:18411 misc:1885 imb:301 pmb:1671 smb:668 d:- ref:0 ;
in:220 out:220 type:B dur:2 cpbdur:2 q:28.40 aq:27.45 tex:13698 mv:8024 misc:1566 imb:22 pmb:627 smb:1991 d:- ref:0 ;
in:219 out:221 type:b dur:2 cpbdur:2 q:28.40 aq:27.36 tex:15413 mv:9620 misc:1927 imb:28 pmb:827 smb:1785 d:- ref:0 ;
in:223 out:222 type:P dur:2 cpbdur:2 q:28.40 aq:22.26 tex:62893 mv:13787 misc:2192 imb:172 pmb:1405 smb:1063 d:- ref:0 ;
in:222 out:223 type:b dur:2 cpbdur:2 q:28.40 aq:27.66 tex:9480 mv:6405 misc:1491 imb:24 pmb:517 smb:2099 d:- ref:0 ;
in:226 out:224 type:P dur:2 cpbdur:2 q:28.40 aq:22.30 tex:76032 mv:14729 misc:2143 imb:280 pmb:1353 smb:1007 d:- ref:0 ;
in:225 out:225 type:B dur:2 cpbdur:2 q:28.40 aq:29.07 tex:11790 mv:6769 misc:1545 imb:36 pmb:521 smb:2083 d:- ref:0 ;
in:224 out:226 type:b dur:2 cpbdur:2 q:28.40 aq:28.48 tex:12640 mv:8129 misc:1703 imb:27 pmb:601 smb:2012 d:- ref:0 ;
in:229 out:227 type:P dur:2 cpbdur:2 q:28.40 aq:22.53 tex:64848 mv:13926 misc:2178 imb:238 pmb:1350 smb:1052 d:- ref:0 ;
in:228 out:228 type:B dur:2 cpbdur:2 q:28.40 aq:28.00 tex:6827 mv:5319 misc:1582 imb:25 pmb:467 smb:2148 d:- ref:0 ;
in:227 out:229 type:b dur:2 cpbdur:2 q:28.40 aq:27.71 tex:8696 mv:6617 misc:1735 imb:26 pmb:551 smb:2063 d:- ref:0 ;
in:233 out:230 type:P dur:2 cpbdur:2 q:28.40 aq:22.98 tex:78576 mv:17550 misc:1826 imb:303 pmb:1712 smb:625 d:- ref:0 ;
in:231 out:231 type:B dur:2 cpbdur:2 q:28.40 aq:25.78 tex:21263 mv:11303 misc:2034 imb:40 pmb:910 smb:1690 d:- ref:0 ;
in:230 out:232 type:b dur:2 cpbdur:2 q:28.40 aq:27.44 tex:6366 mv:5565 misc:1373 imb:22 pmb:462 smb:2156 d:- ref:0 ;
in:232 out:233 type:b dur:2 cpbdur:2 q:28.40 aq:27.56 tex:8794 mv:7132 misc:1858 imb:17 pmb:647 smb:1976 d:- ref:0 ;
in:236 out:234 type:P dur:2 cpbdur:2 q:28.40 aq:23.08 tex:69764 mv:16355 misc:1897 imb:238 pmb:1671 smb:731 d:- ref:0 ;
in:235 out:235 type:B dur:2 cpbdur:2 q:28.40 aq:27.66 tex:11334 mv:8716 misc:1942 imb:39 pmb:745 smb:1856 d:- ref:0 ;
in:234 out:236 type:b dur:2 cpbdur:2 q:28.40 aq:27.52 tex:7452 mv:7213 misc:1831 imb:21 pmb:627 smb:1992 d:- ref:0 ;
in:239 out:237 type:P dur:2 cpbdur:2 q:28.40 aq:23.30 tex:79639 mv:18463 misc:1762 imb:323 pmb:1715 smb:602 d:- ref:0 ;
in:238 out:238 type:B dur:2 cpbdur:2 q:28.40 aq:27.32 tex:16475 mv:11638 misc:2151 imb:73 pmb:940 smb:1627 d:- ref:0 ;
in:237 out:239 type:b dur:2 cpbdur:2 q:28.40 aq:27.63 tex:8021 mv:7102 misc:1789 imb:15 pmb:648 smb:1977 d:- ref:0 ;
in:242 out:240 type:P dur:2 cpbdur:2 q:28.40 aq:23.67 tex:68165 mv:17963 misc:1896 imb:292 pmb:1704 smb:644 d:- ref:0 ;
in:241 out:241 type:B dur:2 cpbdur:2 q:28.40 aq:27.15 tex:15406 mv:11365 misc:2237 imb:54 pmb:962 smb:1624 d:- ref:0 ;
in:240 out:242 type:b dur:2 cpbdur:2 q:28.40 aq:27.44 tex:7637 mv:7814 misc:2037 imb:12 pmb:751 smb:1877 d:- ref:0 ;
in:245 out:243 type:P dur:2 cpbdur:2 q:28.40 aq:24.30 tex:72183 mv:17897 misc:1976 imb:264 pmb:1656 smb:720 d:- ref:0 ;
in:244 out:244 type:B dur:2 cpbdur:2 q:28.40 aq:28.12 tex:19380 mv:11099 misc:2177 imb:53 pmb:931 smb:1656 d:- ref:0 ;
in:243 out:245 type:b dur:2 cpbdur:2 q:28.40 aq:28.25 tex:11443 mv:9012 misc:2209 imb:36 pmb:861 smb:1743 d:- ref:0 ;
in:248 out:246 type:P dur:2 cpbdur:2 q:28.40 aq:25.74 tex:51827 mv:14796 misc:2025 imb:270 pmb:1330 smb:1040 d:- ref:0 ;
in:247 out:247 type:B dur:2 cpbdur:2 q:28.40 aq:27.60 tex:15336 mv:9495 misc:2113 imb:54 pmb:887 smb:1699 d:- ref:0 ;
in:246 out:248 type:b dur:2 cpbdur:2 q:28.40 aq:27.74 tex:10994 mv:8578 misc:2084 imb:36 pmb:765 smb:1839 d:- ref:0 ;
in:249 out:249 type:P dur:2 cpbdur:2 q:28.40 aq:26.91 tex:16015 mv:7737 misc:2096 imb:107 pmb:858 smb:1675 d:- ref:0 ;
